173492.3809449,-5.176578044891357,-10.609833717346191,-6.079352378845215,-3.5470478534698486,-7.134631156921387,-7.196233749389648,-0.8902519941329956,1.0883852243423462,start_session_fishing,0
173492.39094490002,5.294978141784668,-1.5207463502883911,1.0652652978897095,7.395211696624756,0.44951537251472473,-16.274152755737305,-25.337141036987305,-17.394323348999023,['start_trial'],0
173492.40094490003,10.275619506835938,20.31096839904785,17.453487396240234,4.227573394775391,-6.529508113861084,-2.939380645751953,6.400439739227295,6.9095001220703125,['open_scene'],0
173492.41094490004,-0.8639557957649231,9.452811241149902,13.589603424072266,7.109711170196533,-5.1320481300354,-9.505157470703125,-2.6280875205993652,5.379910945892334,['3'],0
173492.42094490005,3.4506053924560547,1.6329721212387085,8.611040115356445,16.502267837524414,20.62908935546875,19.67355728149414,2.88322114944458,-14.99275016784668,['2'],0
173492.43094490006,15.284127235412598,-5.366178035736084,-10.257842063903809,-16.04558753967285,-12.43378734588623,-2.5538105964660645,-0.05640118196606636,2.4013352394104004,['1'],0
173492.44094490007,-13.923686027526855,-6.34085750579834,13.091141700744629,29.719127655029297,36.02410125732422,30.391796112060547,8.81739616394043,-9.915462493896484,['0'],0
173492.4609338,-31.222970962524414,-24.349288940429688,-15.177391052246094,-2.046210765838623,13.04328441619873,16.9310302734375,15.139187812805176,11.801301956176758,['close_scene'],0
173492.4709338,-9.021681785583496,-1.1670819520950317,2.948828935623169,0.9418365359306335,-3.0362963676452637,-5.10232400894165,-4.173120975494385,-2.4097044467926025,['end_trial'],0
173492.48093380002,-4.141940116882324,-12.447348594665527,-4.665797233581543,11.611454963684082,19.024877548217773,13.538762092590332,-1.6466727256774902,-21.309261322021484,end_session_fishing
